timestamp,Infrared to Red Signal Ratio
10/19/25 00:06:00,0
10/19/25 00:16:32,-7
10/19/25 00:17:32,0
10/19/25 00:19:32,0
10/19/25 00:20:32,0
10/19/25 00:21:32,0
10/19/25 08:37:05,0
10/19/25 10:47:32,0
10/19/25 12:38:50,0
10/19/25 12:39:50,0
10/19/25 12:40:50,0
10/19/25 12:46:27,0
10/19/25 12:53:08,0
10/19/25 13:14:05,0
10/19/25 13:15:05,0
10/19/25 13:16:05,0
10/19/25 13:17:05,0
10/19/25 13:18:05,0
10/19/25 13:19:05,0
10/19/25 17:51:00,0
10/19/25 17:52:00,0
10/19/25 17:53:00,0
10/19/25 17:54:00,0
10/19/25 17:55:00,0
10/19/25 17:56:00,0
