timestamp,Infrared to Red Signal Ratio
10/18/25 01:06:38,0
10/18/25 01:07:38,0
10/18/25 21:15:27,0
10/18/25 21:17:56,-4
10/18/25 22:28:47,-6
10/18/25 22:29:53,4
10/18/25 22:30:59,0
10/18/25 22:32:05,0
10/18/25 22:33:11,0
10/18/25 22:34:17,-3
10/18/25 22:35:23,0
10/18/25 22:36:29,0
10/18/25 22:37:29,0
10/18/25 22:38:35,2
10/18/25 22:39:41,-2
10/18/25 22:40:47,0
10/18/25 22:41:53,-3
10/18/25 22:42:59,-3
10/18/25 22:44:05,0
10/18/25 22:45:11,0
10/18/25 22:46:19,0
10/18/25 22:47:19,0
10/18/25 22:48:19,0
10/18/25 22:49:25,0
10/18/25 22:50:32,0
10/18/25 22:51:38,0
10/18/25 22:52:44,0
10/18/25 22:53:50,0
10/18/25 22:54:55,0
10/18/25 22:55:55,0
10/18/25 22:56:56,0
10/18/25 22:58:02,0
10/18/25 22:59:08,0
10/18/25 23:00:14,0
10/18/25 23:01:20,0
10/18/25 23:02:20,0
10/18/25 23:03:20,0
10/18/25 23:04:26,0
10/18/25 23:05:32,0
10/18/25 23:06:32,0
10/18/25 23:07:38,0
10/18/25 23:08:44,0
10/18/25 23:09:50,0
10/18/25 23:10:56,0
10/18/25 23:11:56,0
10/18/25 23:12:56,0
10/18/25 23:14:02,0
10/18/25 23:15:02,0
10/18/25 23:16:02,0
10/18/25 23:17:02,0
10/18/25 23:18:02,0
10/18/25 23:19:08,0
10/18/25 23:20:14,0
10/18/25 23:21:20,0
10/18/25 23:22:26,0
10/18/25 23:23:32,0
10/18/25 23:24:38,0
10/18/25 23:25:45,0
10/18/25 23:26:51,0
10/18/25 23:27:57,0
10/18/25 23:29:03,0
10/18/25 23:30:09,0
10/18/25 23:31:09,0
10/18/25 23:32:15,0
10/18/25 23:33:21,0
10/18/25 23:34:27,0
10/18/25 23:35:27,0
10/18/25 23:36:33,0
10/18/25 23:37:39,0
10/18/25 23:38:45,0
10/18/25 23:39:51,0
10/18/25 23:40:57,0
10/18/25 23:42:03,0
10/18/25 23:43:03,0
10/18/25 23:44:08,0
10/18/25 23:45:14,0
10/18/25 23:46:20,0
10/18/25 23:47:26,0
10/18/25 23:48:32,0
10/18/25 23:49:38,0
10/18/25 23:50:44,0
10/18/25 23:51:44,0
10/18/25 23:52:50,0
10/18/25 23:53:56,0
10/18/25 23:55:02,0
10/18/25 23:56:08,0
