timestamp,Infrared to Red Signal Ratio
12/09/25 17:34:14,-44
12/09/25 17:35:14,24
12/09/25 17:36:14,2
12/09/25 17:37:14,-2
12/09/25 17:38:14,0
12/09/25 17:39:14,0
12/09/25 17:40:14,-4
12/09/25 17:41:14,-12
12/09/25 17:42:14,13
12/09/25 17:43:14,0
12/09/25 17:44:14,0
12/09/25 17:45:14,0
12/09/25 17:46:14,-11
12/09/25 17:47:14,1
12/09/25 17:48:14,0
12/09/25 17:49:14,32
12/09/25 17:50:14,-5
12/09/25 17:51:14,9
12/09/25 17:52:14,0
12/09/25 17:53:14,0
12/09/25 17:54:14,-4
12/09/25 17:55:14,0
12/09/25 17:56:14,-10
12/09/25 17:57:14,-17
12/09/25 17:58:14,-17
12/09/25 17:59:14,-17
12/09/25 18:00:14,0
12/09/25 18:01:14,0
12/09/25 18:02:14,-46
12/09/25 21:54:29,0
12/09/25 21:58:22,0
12/09/25 21:59:22,0
12/09/25 22:00:22,0
12/09/25 22:01:22,0
12/09/25 22:07:00,0
12/09/25 22:41:18,0
